name,path,bytes,readable,format,subtype,samplerate,channels,frames,duration,rms,peak,audio_sha1,byte_sha1,error
ira_0039.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0039.wav,32510,True,WAV,PCM_16,16000,1,16216,1.0135,0.17260263281513769,0.999969482421875,89773cae1c04bd3ef16fd1f75fa40dc1dba96a93,e3659ae834ffda180d5fbb5242af486eaf4ee34e,
ira_0040.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0040.wav,44030,True,WAV,PCM_16,16000,1,21976,1.3735,0.1583817998924232,0.99395751953125,7c4132f9ed0786096a17870665d06d527db8845c,8217a41cb9b90686e46dbaa700de506d75187f9d,
ira_0041.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0041.wav,21630,True,WAV,PCM_16,16000,1,10776,0.6735,0.2114914359975802,0.999969482421875,3bf97fd65e505cef1a21f4fd6ef1b465542a08e1,474739cf28d9762670b65c9042d6b56a9ad62b29,
ira_0042.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0042.wav,32510,True,WAV,PCM_16,16000,1,16216,1.0135,0.18938120703366917,0.999969482421875,2cad5f34744a162f8ca43c33350c11632dff5342,e5ed66f20859d6bc13217e37ab1570413d79db97,
ira_0043.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0043.wav,43390,True,WAV,PCM_16,16000,1,21656,1.3535,0.12233047764423717,0.945465087890625,5fa6331952f89b6627a6e7c5c5b6f0a10275400d,25bda16ebce6e4b3d02640b9fdcfc3de4b4283ea,
ira_0044.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0044.wav,29310,True,WAV,PCM_16,16000,1,14616,0.9135,0.13144227569068992,0.813262939453125,0aef03c97b9e751c41b3f26121df9f354d75ca33,f3bd05eee13c9fce7747b46f729d2bfe9e980ace,
ira_0045.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0045.wav,31870,True,WAV,PCM_16,16000,1,15896,0.9935,0.1960347994453487,1.0,ea1cc42accdce23a02ee6a3ceed0d5ff5f1f37cb,4c9d4e0dce27bfe346b2dc5a31c7d1530fcd1eef,
ira_0046.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0046.wav,66430,True,WAV,PCM_16,16000,1,33176,2.0735,0.10622323777612099,0.999969482421875,11a9569dac9e8c9203e3d50a3c025c00c34278cd,42860d5f0e9d15cb1091b31294278bbffdd2e7af,
ira_0047.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0047.wav,32510,True,WAV,PCM_16,16000,1,16216,1.0135,0.07581566815484553,0.742401123046875,8414a01a490ad9cacd13b1c66efa68683eb7d003,ad50bf01c31a35bfc266a7cea24516cfb8b7232b,
ira_0048.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0048.wav,46590,True,WAV,PCM_16,16000,1,23256,1.4535,0.14598269266622188,0.999969482421875,7f69f21a25dde422dc98e3fddea4a8742bd50053,e231d2e489de1ba443e3be4d33fff9f6b2e5d3f9,
ira_0049.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0049.wav,51070,True,WAV,PCM_16,16000,1,25496,1.5935,0.16193004247496867,0.999969482421875,3dc246159d2acf3dc061caae9b1ce788f74affdb,f6712b6e2dcb7436d80b108737d3452e38ec40f1,
ira_0050.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0050.wav,31230,True,WAV,PCM_16,16000,1,15576,0.9735,0.16487841354213698,0.999969482421875,d905c1b5bb4fbe58d8aec366ba404328210a7b2e,f6ae879e6afd6e7ab67624f3f25a908bb94e835d,
ira_0051.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0051.wav,37630,True,WAV,PCM_16,16000,1,18776,1.1735,0.14353668136723774,0.999969482421875,c5e3eebfb30aae72cd681a322a678abbf0b76f99,c837d346a8e8120fad7f19aa9ba732bcc985b394,
ira_0052.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0052.wav,50430,True,WAV,PCM_16,16000,1,25176,1.5735,0.11031338235846244,0.999969482421875,5499464ad8c627c875bc75b999ff5efbf4599910,96bee362417b9b2efd9de38a68c575abf7e19148,
ira_0053.wav,D:\SIH\ira-wakeword\ira words\ira words\ira_0053.wav,49790,True,WAV,PCM_16,16000,1,24856,1.5535,0.1180756522779836,0.999969482421875,da01c93d1fef1cbd7c6da9ec794cf49e3c4a2cf7,23f58c177c4b5e1999ca22f365d6a3a30b4e6f93,
