filename,original_name,session,kind,fired_100ms,fired_10ms,max_q_out_100ms,max_score_100ms,max_q_out_10ms,max_score_10ms,t_max_score_10ms,n_windows_100ms,duration_s,rms,peak,clipped_pct,silence_before_s,silence_after_s,active_dur_s,active_rms,crest_factor,spectral_centroid,spectral_flatness,zcr,is_clipped,clipped_samples
ira_0014.wav,WhatsApp Ptt 2026-09-06 at 10.14.28 PM.wav,S01,Ptt,True,True,119,0.96484375,124,0.984375,0.06,4,1.2735,0.18081959158089808,0.999969482421875,0.014723203769140164,0.1750625,0.0,1.0984375,0.19469566818444176,5.530205403513988,527.737755198834,0.0069010528443034435,0.08701840490797547,True,3
ira_0015.wav,WhatsApp Ptt 2026-09-06 at 10.14.31 PM.wav,S01,Ptt,True,True,115,0.94921875,115,0.94921875,0.0,1,0.9935,0.1926617427977735,0.999969482421875,0.025163563160543533,0.1913125,0.0,0.8021875,0.2144072179748369,5.1902856680347185,480.3904744582883,0.004269800362740964,0.0766278703994967,True,4
ira_0016.wav,WhatsApp Ptt 2026-09-06 at 10.14.40 PM.wav,S01,Ptt,False,False,-74,0.2109375,-48,0.3125,0.02,8,1.6535,0.15023208181157213,0.84466552734375,0.0,0.1705,0.0,1.483,0.15863302033047516,5.622404463536408,165.39491099110688,0.0007198215655113601,0.05484785484785485,False,0
ira_0017.wav,WhatsApp Ptt 2026-09-06 at 10.14.48 PM.wav,S01,Ptt,True,True,-6,0.4765625,43,0.66796875,0.04,6,1.4735,0.14078866563168724,0.93463134765625,0.0,0.1613125,0.0,1.3121875,0.14919167754364435,6.638541131580219,387.29178308802125,0.0028670965992971674,0.047889713679745496,False,0
ira_0018.wav,WhatsApp Ptt 2026-09-06 at 10.14.53 PM.wav,S01,Ptt,False,False,-98,0.1171875,-66,0.2421875,0.01,4,1.2535,0.1518916736543176,0.963958740234375,0.0,0.1579375,0.0019375,1.093625,0.1626153258284962,6.346356696471716,230.56659792331016,0.0019054865478461728,0.060732984293193716,False,0
ira_0019.wav,WhatsApp Ptt 2026-09-06 at 10.15.01 PM.wav,S01,Ptt,True,True,11,0.54296875,90,0.8515625,0.25,6,1.4535,0.15769614816228217,0.97747802734375,0.0,0.1659375,0.0,1.2875625,0.16754994386390115,6.198490189740371,447.0182821346238,0.004174338422541705,0.05800903031606106,False,0
ira_0020.wav,WhatsApp Ptt 2026-09-06 at 10.15.59 PM.wav,S01,Ptt,True,True,100,0.890625,104,0.90625,0.01,6,1.4535,0.22044055884772637,0.999969482421875,0.16339869281045752,0.184375,0.007375,1.26175,0.2365974376089815,4.536231842492395,270.50346754712064,0.00411089059786926,0.07267254353902386,True,38
ira_0021.wav,WhatsApp Ptt 2026-09-06 at 10.16.10 PM.wav,S01,Ptt,True,True,127,0.99609375,127,0.99609375,0.48,8,1.6535,0.18711542976365567,0.999969482421875,0.07559721802237677,0.170125,0.0353125,1.4480625,0.19994787264125422,5.34413160734489,302.03166394051505,0.0030813555488401773,0.08814968814968815,True,20
ira_0022.wav,WhatsApp Ptt 2026-09-06 at 10.16.17 PM.wav,S01,Ptt,True,True,66,0.7578125,102,0.8984375,0.23,5,1.3335,0.19946807204485809,0.999969482421875,0.046869141357330335,0.176125,0.0025625,1.1548125,0.2143446993809482,5.013180666813651,211.920463951589,0.000981674661226578,0.05858917272088118,True,10
ira_0023.wav,WhatsApp Ptt 2026-09-06 at 10.16.21 PM.wav,S01,Ptt,True,True,111,0.93359375,115,0.94921875,0.01,5,1.3935,0.20582955720344778,0.999969482421875,0.05830642267671331,0.160125,0.004125,1.22925,0.21914953598398806,4.858240458796094,271.8118868309695,0.0026986860624083502,0.07136129176945503,True,13
ira_0024.wav,WhatsApp Ptt 2026-09-06 at 10.16.28 PM.wav,S01,Ptt,True,True,102,0.8984375,104,0.90625,0.02,4,1.2335,0.18278163482037976,0.999969482421875,0.05066882853668423,0.166,0.0,1.0675,0.1964797886940404,5.470842206901962,265.68727992039294,0.0016899991618925343,0.052140866480871545,True,10
ira_0025.wav,WhatsApp Ptt 2026-09-06 at 10.16.35 PM.wav,S01,Ptt,True,True,119,0.96484375,119,0.96484375,0.0,1,0.8535,0.22578823363817413,1.0,0.08055067369654365,0.190625,0.0464375,0.6164375,0.2656762732712951,4.428928752782135,297.4332184388143,0.0009215967516392554,0.06254119370194068,True,11
ira_0026.wav,WhatsApp Ptt 2026-09-06 at 10.16.39 PM.wav,S01,Ptt,True,True,87,0.83984375,113,0.94140625,0.09,3,1.1335,0.2036349831941759,1.0,0.044111160123511246,0.182375,0.0,0.951125,0.22230197832829737,4.910747575461782,210.55377551302206,0.0013666363309531475,0.06076647366969948,True,8
ira_0027.wav,WhatsApp Ptt 2026-09-06 at 10.16.43 PM.wav,S01,Ptt,True,True,126,0.9921875,127,0.99609375,0.01,4,1.2335,0.18055858892651014,1.0,0.05573571139035265,0.173875,0.0005625,1.0590625,0.19486151921536266,5.538368492716865,311.0128010626276,0.0008941985102713234,0.07499366607550038,True,11
ira_0028.wav,WhatsApp Ptt 2026-09-06 at 10.16.48 PM.wav,S01,Ptt,True,True,120,0.96875,124,0.984375,0.27,6,1.4535,0.18464021174710307,0.999969482421875,0.14189886480908154,0.1721875,0.0006875,1.280625,0.19670769910106922,5.415773048351501,285.15137413645596,0.0030749871174620192,0.07211352397333906,True,33
ira_0029.wav,WhatsApp Ptt 2026-09-06 at 10.16.53 PM.wav,S01,Ptt,True,True,127,0.99609375,127,0.99609375,0.0,9,1.7335,0.1649082975796032,0.999969482421875,0.03244880299971157,0.171375,0.0,1.562125,0.17371855251873838,6.063791192430313,411.03589768650767,0.0010778598949228216,0.06562105642689742,True,9
ira_0030.wav,WhatsApp Ptt 2026-09-06 at 10.16.56 PM.wav,S01,Ptt,True,True,116,0.953125,118,0.9609375,0.04,3,1.1135,0.1614263623312906,0.999969482421875,0.022451728783116298,0.169625,0.0015625,0.9423125,0.17547736884093823,6.194585989428833,461.51367446997165,0.001249136015153365,0.052203199550940216,True,4
ira_0031.wav,WhatsApp Ptt 2026-09-06 at 10.17.00 PM.wav,S01,Ptt,True,True,124,0.984375,124,0.984375,0.0,1,0.9935,0.08873188976861053,0.47161865234375,0.0,0.1550625,0.000375,0.8380625,0.09661070992230561,5.315097577360379,295.14351278535685,0.001767717406170359,0.06945580371185908,False,0
ira_0032.wav,WhatsApp Ptt 2026-09-06 at 10.17.04 PM.wav,S01,Ptt,True,True,126,0.9921875,126,0.9921875,0.0,6,1.4335,0.1592094080149514,0.999969482421875,0.004359958144401814,0.153125,0.0,1.280375,0.16846082934835935,6.280844171771354,329.1091687889804,0.002087310801853687,0.05620231087856987,True,1
ira_0033.wav,WhatsApp Ptt 2026-09-06 at 10.17.09 PM.wav,S01,Ptt,True,True,111,0.93359375,120,0.96875,0.01,8,1.6335,0.10062946376665749,0.866485595703125,0.0,0.165,0.0,1.4685,0.1061322589458783,8.61065500371101,198.62112512813846,0.0007519676333762808,0.057126458771762006,False,0
ira_0034.wav,WhatsApp Ptt 2026-09-06 at 10.17.12 PM.wav,S01,Ptt,True,True,127,0.99609375,127,0.99609375,0.0,2,1.0935,0.14467855773606397,0.888580322265625,0.0,0.1575625,0.0,0.9359375,0.15638307322609363,6.141755462386178,275.9178967012234,0.0006848944820883299,0.052929408402400686,False,0
ira_0035.wav,WhatsApp Ptt 2026-09-06 at 10.17.16 PM.wav,S01,Ptt,True,True,124,0.984375,127,0.99609375,0.17,4,1.2535,0.13992816742560318,0.939666748046875,0.0,0.1670625,0.0,1.0864375,0.15030193667158606,6.715350921368106,336.6387932224364,0.00093262761518272,0.09274495138369485,False,0
ira_0036.wav,WhatsApp Ptt 2026-09-06 at 10.17.21 PM.wav,S01,Ptt,True,True,113,0.94140625,116,0.953125,0.04,3,1.1135,0.15388511788333878,0.98541259765625,0.0,0.167875,0.0,0.945625,0.1669863761849911,6.40356007917086,346.3206621231216,0.001913272830180674,0.06966039854055571,False,0
ira_0037.wav,WhatsApp Ptt 2026-09-06 at 10.17.25 PM.wav,S01,Ptt,True,True,124,0.984375,126,0.9921875,0.01,5,1.3535,0.11241009037407795,0.765716552734375,0.0,0.169625,0.0,1.183875,0.12019349251555832,6.811813336206971,426.0136697194853,0.0026769391115964995,0.12024936504271531,False,0
ira_0038.wav,WhatsApp Ptt 2026-09-06 at 10.17.28 PM.wav,S01,Ptt,True,True,125,0.98828125,126,0.9921875,0.04,4,1.2935,0.1288991566960666,0.999969482421875,0.06281407035175879,0.160875,6.25e-05,1.1325625,0.13775318032466183,7.75776590051492,562.542864504525,0.0067384003296605596,0.1269388741241846,True,13
ira_0039.wav,WhatsApp Ptt 2026-09-06 at 10.17.32 PM.wav,S01,Ptt,True,True,127,0.99609375,127,0.99609375,0.0,2,1.0135,0.17260263281513769,0.999969482421875,0.0555007400098668,0.17,0.0,0.8435,0.18919780271298978,5.793477573965344,419.2277594903691,0.0021803562764985164,0.10804810360777058,True,9
ira_0040.wav,WhatsApp Ptt 2026-09-06 at 10.17.36 PM.wav,S01,Ptt,True,True,109,0.92578125,109,0.92578125,0.0,5,1.3735,0.1583817998924232,0.99395751953125,0.0,0.164,0.006875,1.202625,0.16925955232898118,6.2757054169504976,359.43101302749795,0.004759094375510701,0.0630716723549488,False,0
ira_0041.wav,WhatsApp Ptt 2026-09-06 at 10.21.54 PM.wav,S02,Ptt,True,True,119,0.96484375,119,0.96484375,0.0,1,0.6735,0.2114914359975802,0.999969482421875,0.03711952487008166,0.16725,0.0005,0.50575,0.24405761826107794,4.728179548761096,609.9500808566108,0.002380781467086676,0.07127610208816705,True,4
ira_0042.wav,WhatsApp Ptt 2026-09-06 at 10.22.02 PM.wav,S02,Ptt,True,True,125,0.98828125,125,0.98828125,0.0,2,1.0135,0.18938120703366917,0.999969482421875,0.0370004933399112,0.176625,0.033,0.803875,0.21264303348508615,5.280193838051181,663.7322374849327,0.0035289730644332564,0.06968855997533148,True,6
ira_0043.wav,WhatsApp Ptt 2026-09-06 at 10.22.06 PM.wav,S02,Ptt,True,True,125,0.98828125,126,0.9921875,0.12,5,1.3535,0.12233047764423717,0.945465087890625,0.0,0.1738125,0.0004375,1.17925,0.1310569973710903,7.728777865482034,652.378064133004,0.0020253789202084186,0.09337335488339875,False,0
ira_0044.wav,WhatsApp Ptt 2026-09-06 at 10.22.12 PM.wav,S02,Ptt,True,True,114,0.9453125,114,0.9453125,0.0,1,0.9135,0.13144227569068992,0.813262939453125,0.0,0.1531875,0.0,0.7603125,0.14407649749249235,6.18722503988668,646.9769518936357,0.0015280752223396144,0.06192268217584673,False,0
ira_0045.wav,WhatsApp Ptt 2026-09-06 at 10.22.16 PM.wav,S02,Ptt,True,True,126,0.9921875,126,0.9921875,0.0,1,0.9935,0.1960347994453487,1.0,0.056618017111222954,0.176625,0.00425,0.812625,0.21675583735397966,5.101135119016375,534.5602112867015,0.005324434382053335,0.05536332179930796,True,9
ira_0046.wav,WhatsApp Ptt 2026-09-06 at 10.22.25 PM.wav,S02,Ptt,True,True,125,0.98828125,126,0.9921875,0.02,12,2.0735,0.10622323777612099,0.999969482421875,0.0030142271521581866,0.1643125,0.020125,1.8890625,0.11128790987731964,9.413848639498621,542.6451435271839,0.0034857757300989114,0.07553880934438584,True,1
ira_0047.wav,WhatsApp Ptt 2026-09-06 at 10.22.33 PM.wav,S02,Ptt,True,True,108,0.921875,108,0.921875,0.0,2,1.0135,0.07581566815484553,0.742401123046875,0.0,0.155375,0.0009375,0.8571875,0.08243897490355181,9.79218598364917,797.7343980549068,0.003316798738390988,0.07160037002775207,False,0
ira_0048.wav,WhatsApp Ptt 2026-09-06 at 10.22.38 PM.wav,S02,Ptt,True,True,127,0.99609375,127,0.99609375,0.0,6,1.4535,0.14598269266622188,0.999969482421875,0.021499828001375988,0.16875,0.0018125,1.2829375,0.15538358805292568,6.8499180564385656,660.1674675603409,0.006079054049896751,0.07404859170070953,True,5
ira_0049.wav,WhatsApp Ptt 2026-09-06 at 10.22.44 PM.wav,S02,Ptt,True,True,123,0.98046875,123,0.98046875,0.0,7,1.5935,0.16193004247496867,0.999969482421875,0.023533103231879512,0.187625,0.2875,1.118375,0.19328896826271913,6.175317854168114,640.9208801853908,0.0055251900719784554,0.09248872327907433,True,6
ira_0050.wav,WhatsApp Ptt 2026-09-06 at 10.23.30 PM.wav,S02,Ptt,True,True,127,0.99609375,127,0.99609375,0.0,1,0.9735,0.16487841354213698,0.999969482421875,0.03210066769388803,0.1680625,0.0,0.8054375,0.18126531780076813,6.064890248148336,683.4038847193286,0.0074887326967486255,0.0742215088282504,True,5
ira_0051.wav,WhatsApp Ptt 2026-09-06 at 10.23.35 PM.wav,S02,Ptt,True,True,127,0.99609375,127,0.99609375,0.0,3,1.1735,0.14353668136723774,0.999969482421875,0.026629740093736684,0.1768125,0.004875,0.9918125,0.15613065496320777,6.966647639452239,730.7404952472024,0.004177668132106022,0.0684953395472703,True,5
ira_0052.wav,WhatsApp Ptt 2026-09-06 at 10.23.39 PM.wav,S02,Ptt,True,True,106,0.9140625,117,0.95703125,0.02,7,1.5735,0.11031338235846244,0.999969482421875,0.011916110581506196,0.1726875,0.0,1.4008125,0.11691516878366168,9.064806653942332,599.2762634948502,0.0039106406582207895,0.06351539225422045,True,3
ira_0053.wav,WhatsApp Ptt 2026-09-06 at 10.23.43 PM.wav,S02,Ptt,True,True,120,0.96875,126,0.9921875,0.45,7,1.5535,0.1180756522779836,0.999969482421875,0.004023173479240425,0.16125,0.0,1.39225,0.12472603141112464,8.468888065658643,751.226825131821,0.005911150229164508,0.05383222691611346,True,1
ira_0054.wav,WhatsApp Ptt 2026-09-06 at 10.23.47 PM.wav,S02,Ptt,True,True,53,0.70703125,108,0.921875,0.03,12,2.0335,0.13195712434072587,1.0,0.02151462994836489,0.170375,0.0105,1.852625,0.13824856655943862,7.578219099545581,208.25810035634595,0.00106641816428299,0.04927001690487168,True,7
ira_0055.wav,WhatsApp Ptt 2026-09-06 at 10.23.51 PM.wav,S02,Ptt,True,True,121,0.97265625,121,0.97265625,0.0,3,1.1935,0.13991835354851911,0.999969482421875,0.020946795140343526,0.1645,0.0,1.029,0.15068763483742825,7.146807099006623,827.4736829145318,0.008570148522033246,0.06572401152134066,True,4
ira_0056.wav,WhatsApp Ptt 2026-09-06 at 10.23.55 PM.wav,S02,Ptt,True,True,127,0.99609375,127,0.99609375,0.0,3,1.1535,0.15949383503551254,0.999969482421875,0.027091460771564803,0.172875,0.00075,0.979875,0.1730480655274904,6.269643476810399,502.0461326273655,0.002511152915075471,0.0822541316716337,True,5
ira_0057.wav,WhatsApp Ptt 2026-09-06 at 10.23.58 PM.wav,S02,Ptt,True,True,70,0.7734375,100,0.890625,0.05,3,1.1935,0.11463672786561793,0.86822509765625,0.0,0.158125,0.0,1.035375,0.12307954376547334,7.573707953999006,535.3687643492884,0.0031402683989210155,0.046190102120974075,False,0
ira_0058.wav,WhatsApp Ptt 2026-09-06 at 10.24.02 PM.wav,S02,Ptt,True,True,57,0.72265625,57,0.72265625,0.0,5,1.3135,0.12578654048816437,0.897125244140625,0.0,0.1593125,0.0,1.1541875,0.1341871001856347,7.1321243167907795,347.0078899205858,0.0023106018721194893,0.04011420413990007,False,0
ira_0059.wav,WhatsApp Ptt 2026-09-06 at 10.24.06 PM.wav,S02,Ptt,True,True,111,0.93359375,114,0.9453125,0.02,7,1.5335,0.13938655144773274,1.0,0.097815454841865,0.17175,0.0,1.36175,0.14791551964530533,7.174293284492232,668.4037988763981,0.0069584753642482795,0.04976564092113307,True,24
ira_0060.wav,WhatsApp Ptt 2026-09-06 at 10.24.10 PM.wav,S02,Ptt,True,True,126,0.9921875,127,0.99609375,0.02,12,2.0535,0.11736325927613805,0.999969482421875,0.018261504747991236,0.1646875,0.060125,1.8286875,0.12436814591507854,8.520294073199668,700.5656923957862,0.00806100386535843,0.08540556992847359,True,6
ira_0061.wav,WhatsApp Ptt 2026-09-06 at 10.28.05 PM.wav,S03,Ptt,True,True,127,0.99609375,127,0.99609375,0.1735,3,1.1735,0.18623850624155258,0.999786376953125,0.005325948018747337,0.1723125,0.0430625,0.958125,0.20610862523771678,5.368311833732147,431.15502506705786,0.004760590910032342,0.08921438082556592,True,1
ira_0062.wav,WhatsApp Ptt 2026-09-06 at 10.28.12 PM.wav,S03,Ptt,True,True,77,0.80078125,109,0.92578125,0.03,5,1.3935,0.05626548351518626,0.379364013671875,0.0,0.1589375,0.0391875,1.195375,0.06074957071707404,6.742393203987722,550.6281609895336,0.0029842060704003185,0.08638708230544966,False,0
ira_0063.wav,WhatsApp Ptt 2026-09-06 at 10.28.17 PM.wav,S03,Ptt,True,True,118,0.9609375,123,0.98046875,0.97,11,1.9735,0.16718754486116216,0.999969482421875,0.009500886749429947,0.1589375,0.0943125,1.72025,0.17907056914822642,5.9811242712624395,267.59589111750654,0.0018532746506593578,0.07844813935075218,True,3
ira_0064.wav,WhatsApp Ptt 2026-09-06 at 10.28.21 PM.wav,S03,Ptt,True,True,74,0.7890625,93,0.86328125,0.46,7,1.5335,0.17614665909688684,0.999969482421875,0.03668079556569938,0.171875,0.083625,1.278,0.19295107814984344,5.6769142687620135,423.48392090168903,0.0023534119930449953,0.05628693702873446,True,9
ira_0065.wav,WhatsApp Ptt 2026-09-06 at 10.28.25 PM.wav,S03,Ptt,True,True,124,0.984375,126,0.9921875,0.07,5,1.3535,0.21024656297840955,0.999969482421875,0.1477650535648319,0.1816875,0.0025625,1.16925,0.2262056260031442,4.7561751700291195,327.5128338120357,0.0020679346189436004,0.07180789655968599,True,32
ira_0066.wav,WhatsApp Ptt 2026-09-06 at 10.28.29 PM.wav,S03,Ptt,True,True,100,0.890625,114,0.9453125,0.09,5,1.3935,0.17739561547912855,0.9947509765625,0.0,0.1569375,0.0038125,1.23275,0.18860710233724853,5.607528539393564,404.096534819968,0.0020511912361273095,0.05588697017268446,False,0
ira_0067.wav,WhatsApp Ptt 2026-09-06 at 10.28.33 PM.wav,S03,Ptt,True,True,123,0.98046875,126,0.9921875,0.01,3,1.1935,0.21689966935288685,0.999969482421875,0.04189359028068705,0.179125,0.0640625,0.9503125,0.24307085904185635,4.610285877360955,404.3838487456394,0.0025444264635875766,0.08698612202147159,True,8
ira_0068.wav,WhatsApp Ptt 2026-09-06 at 10.28.38 PM.wav,S03,Ptt,True,True,119,0.96484375,123,0.98046875,0.02,9,1.7935,0.18108420559197783,0.999969482421875,0.03136325620295512,0.1743125,0.0,1.6191875,0.19058215081360055,5.52212424685466,393.8263235170474,0.014766075939444906,0.072695591566475,True,9
ira_0069.wav,WhatsApp Ptt 2026-09-06 at 10.28.42 PM.wav,S03,Ptt,True,True,74,0.7890625,102,0.8984375,0.01,5,1.3535,0.20402747560972453,0.999969482421875,0.08773550055411895,0.1566875,0.0190625,1.17775,0.21872072737522527,4.901151079939224,379.6240258695704,0.0036278098736339734,0.07841145232048026,True,19
ira_0070.wav,WhatsApp Ptt 2026-09-06 at 10.28.45 PM.wav,S03,Ptt,True,True,84,0.828125,93,0.86328125,0.01,7,1.5535,0.14299709538437644,0.99774169921875,0.0,0.151125,0.0,1.402375,0.15050488720668032,6.977356403896307,522.5631869214168,0.0064573206507610725,0.07978273989136994,False,0
ira_0071.wav,WhatsApp Ptt 2026-09-06 at 10.28.50 PM.wav,S03,Ptt,True,True,124,0.984375,126,0.9921875,0.02,5,1.3735,0.1968163157351986,1.0,0.10921004732435385,0.1754375,0.00225,1.1958125,0.21093181339729103,5.080879581880925,408.3554201655042,0.003263858617523891,0.08914675767918089,True,24
ira_0072.wav,WhatsApp Ptt 2026-09-06 at 10.28.54 PM.wav,S03,Ptt,True,True,123,0.98046875,126,0.9921875,0.04,5,1.3335,0.17046818447731482,1.0,0.028121484814398204,0.184375,0.0,1.149125,0.1836345017375677,5.866197279370191,466.2128608487379,0.0049899006063590995,0.1015233184907429,True,6
ira_0073.wav,WhatsApp Ptt 2026-09-06 at 10.28.58 PM.wav,S03,Ptt,True,True,125,0.98828125,127,0.99609375,0.03,3,1.1535,0.1951055447860794,1.0,0.043346337234503686,0.1629375,0.0,0.9905625,0.21054114699281962,5.125430961464654,444.4796977563109,0.0019146298986042253,0.07244649146572744,True,8
ira_0074.wav,WhatsApp Ptt 2026-09-06 at 10.29.02 PM.wav,S03,Ptt,True,True,125,0.98828125,127,0.99609375,0.02,8,1.6335,0.15647345732413992,0.999969482421875,0.038261401897765536,0.1725625,0.001,1.4599375,0.16551321726906296,6.39066522541523,488.5498052317973,0.002185211109844816,0.08532619093170078,True,10
ira_0075.wav,WhatsApp Ptt 2026-09-06 at 10.29.06 PM.wav,S03,Ptt,True,True,120,0.96875,120,0.96875,0.0,1,0.9735,0.2027671911157361,0.999969482421875,0.044940934771443244,0.18,0.0,0.7935,0.22459030746494596,4.931613822332378,387.88402529053997,0.0013225108809094223,0.08057784911717496,True,7
ira_0076.wav,WhatsApp Ptt 2026-09-06 at 10.29.10 PM.wav,S03,Ptt,True,True,120,0.96875,124,0.984375,0.04,3,1.1335,0.19990161057292888,1.0,0.04962505513895015,0.1619375,0.0,0.9715625,0.2159192858767051,5.002460946332277,409.4030876340237,0.0030503024045106376,0.08056244830438379,True,9
ira_0077.wav,WhatsApp Ptt 2026-09-06 at 10.29.13 PM.wav,S03,Ptt,True,True,109,0.92578125,116,0.953125,0.01,3,1.1735,0.19824598121256193,1.0,0.03728163613123136,0.157625,0.0,1.015875,0.21307154822071236,5.044238445004274,409.0068536006005,0.0028072569740673656,0.07808255659121172,True,7
ira_0078.wav,WhatsApp Ptt 2026-09-06 at 10.29.17 PM.wav,S03,Ptt,True,True,-17,0.43359375,48,0.6875,0.04,5,1.3735,0.19624515339456716,1.0,0.018201674554058973,0.1594375,0.0,1.2140625,0.20873368357967612,5.0956672442728665,451.2354982940337,0.0034064223982454684,0.06739476678043231,True,4
ira_0079.wav,WhatsApp Ptt 2026-09-06 at 10.29.21 PM.wav,S03,Ptt,True,True,61,0.73828125,108,0.921875,0.07,6,1.4135,0.17236386485072624,0.999969482421875,0.01326494517155996,0.161,0.0,1.2525,0.18310710791363652,5.801503019718704,392.724137460337,0.004261215659659356,0.084324563342914,True,3
ira_0080.wav,WhatsApp Ptt 2026-09-06 at 10.29.38 PM.wav,S03,Ptt,True,True,126,0.9921875,126,0.9921875,0.0,4,1.2535,0.13378344862945632,0.999969482421875,0.03988831272437176,0.1685,0.07875,1.00625,0.14931748913280157,7.4745380887251445,712.8335456114916,0.006592396330088195,0.08960359012715034,True,8
ira_0081.wav,WhatsApp Ptt 2026-09-06 at 10.29.44 PM.wav,S03,Ptt,True,True,127,0.99609375,127,0.99609375,0.01,2,1.0535,0.16395706496534354,0.999969482421875,0.07712387280493592,0.170875,0.007,0.875625,0.17984001806173816,6.098971597431582,664.4489260532152,0.008259445972698936,0.0902402847819638,True,13
